molecule_chembl_id,canonical_smiles,standard_value
CHEMBL4551946,CC(C)NCCC(=O)Nc1sc2c(c1-c1nc3c(-c4cccnc4)cccc3s1)CCNC2,300.0
CHEMBL4547945,CC(C)NCCC(=O)Nc1sc2c(c1-c1nc3c(-c4ccncc4)cccc3s1)CCNC2,300.0
CHEMBL4534807,CC[C@@H]1Cc2c(sc(NC(=O)CCNCCOC)c2-c2nc3ccccc3s2)[C@H](CC)N1,300.0
CHEMBL4591259,CC[C@H]1Cc2c(sc(NC(=O)CCNCCOC)c2-c2nc3ccccc3s2)[C@@H](CC)N1,10000.0
CHEMBL4528792,COCCNCCC(=O)Nc1sc2c(c1-c1nc3ccccc3s1)C[C@H](C)NC2,300.0
CHEMBL4545081,CCCNCCC(=O)Nc1sc2c(c1-c1nc3ccccc3s1)CCN(C(C)C)C2,300.0
CHEMBL4533570,CCNCCC(=O)Nc1sc2c(c1-c1nc3ccccc3s1)CCN(C(C)C)C2,300.0
CHEMBL4526886,CC(C)N1CCc2c(sc(NC(=O)CCN3CCC3)c2-c2nc3ccccc3s2)C1,300.0
CHEMBL4522328,CC(C)N1CCc2c(sc(NC(=O)CCNC3CCCC3)c2-c2nc3ccccc3s2)C1,300.0
CHEMBL4567149,CSc1cccc2sc(-c3c(NC(=O)CCNC(C)C)sc4c3CCNC4)nc12,300.0
CHEMBL4553072,COCCNCCC(=O)Nc1sc2c(c1-c1nc3cc(F)ccc3s1)C[C@@H](C)N[C@@H]2C,300.0
CHEMBL4579884,COCCNCCC(=O)Nc1sc2c(c1-c1nc3cc(F)ccc3s1)C[C@@H](C)N[C@H]2C,300.0
CHEMBL4541919,COCCNCCC(=O)Nc1sc2c(c1-c1nc3cc(F)ccc3s1)C[C@H](C)N[C@H]2C,10000.0
CHEMBL4515589,COCCNCCC(=O)Nc1sc2c(c1-c1nc3cc(F)ccc3s1)C[C@H](C)N[C@@H]2C,1000.0
CHEMBL4519111,COCCNCCC(=O)Nc1sc2c(c1-c1nc3cc(-c4ccncc4)ccc3s1)CCN[C@H]2C,300.0
CHEMBL4541582,COCCNCCC(=O)Nc1sc2c(c1-c1nc3cc(-c4ccncc4)ccc3s1)C[C@@H](C)NC2,300.0
CHEMBL4577712,COCCNCCC(=O)Nc1sc2c(c1-c1nc3cc(C(F)(F)F)ccc3s1)C[C@@H](C)NC2,300.0
CHEMBL4585081,COCCNCCC(=O)Nc1sc2c(c1-c1nc3cc(C(F)(F)F)ccc3s1)C[C@H](C)NC2,300.0
CHEMBL4535924,CC(C)CNCCC(=O)Nc1sc2c(c1-c1nc3ccccc3s1)CCN(C(C)C)C2,300.0
CHEMBL4573777,CC(C)NCCC(=O)Nc1sc2c(c1-c1nc3c(S(C)(=O)=O)cccc3s1)CCNC2,300.0
CHEMBL4565030,CC(=O)Nc1cccc2sc(-c3c(NC(=O)CCNC(C)C)sc4c3CCNC4)nc12,300.0
CHEMBL4593183,CCC(C)NCCC(=O)Nc1sc2c(c1-c1nc3cc4c(cc3s1)OCO4)CCNC2,300.0
CHEMBL4587242,COCCNCCC(=O)Nc1sc2c(c1-c1nc3cc4c(cc3s1)OCO4)CCNC2,300.0
CHEMBL4518885,COCCNCCC(=O)Nc1sc2c(c1-c1nc3cc(F)ccc3s1)CCN[C@@H]2C,300.0
CHEMBL4537380,COCCNCCC(=O)Nc1sc2c(c1-c1nc3cc(F)ccc3s1)C[C@@H](C)NC2,300.0
CHEMBL4529277,COCCNCCC(=O)Nc1sc2c(c1-c1nc3c(Br)cccc3s1)CCNC2,300.0
CHEMBL4544584,CC(C)NCCC(=O)Nc1sc2c(c1-c1nc3c(NC(=O)c4ccccc4)cccc3s1)CCNC2,1000.0
CHEMBL4583211,O=C(C[C@@H]1CCCN1)Nc1sc2c(c1-c1nc3ccccc3s1)CCNC2,1000.0
CHEMBL4554002,O=C(C[C@H]1CCCN1)Nc1sc2c(c1-c1nc3ccccc3s1)CCNC2,300.0
CHEMBL4519277,CCC(C)NCCC(=O)Nc1sc2c(c1-c1nc3cc4c(cc3s1)OCO4)CCN(C(C)C)C2,300.0
CHEMBL4483527,COCCNCCC(=O)Nc1sc2c(c1-c1nc3cc(-c4cnn(C)c4)ccc3s1)C[C@@H](C)N[C@@H]2C,300.0
CHEMBL4577279,COCCNCCC(=O)Nc1sc2c(c1-c1nc3cc(-c4cnn(C)c4)ccc3s1)C[C@@H](C)N[C@H]2C,300.0
CHEMBL4483623,COCCNCCC(=O)Nc1sc2c(c1-c1nc3cc(-c4cnn(C)c4)ccc3s1)C[C@H](C)N[C@H]2C,1000.0
CHEMBL4518125,COCCNCCC(=O)Nc1sc2c(c1-c1nc3cc(-c4cnn(C)c4)ccc3s1)C[C@H](C)N[C@@H]2C,1000.0
CHEMBL4547153,COCCNCCC(=O)Nc1sc2c(c1-c1nc3c(C#N)cccc3s1)CCNC2,300.0
CHEMBL4565524,COCCNCCC(=O)Nc1sc2c(c1-c1nc3cc(-c4ccncc4)ccc3s1)CCN[C@@H]2C,1000.0
CHEMBL4563071,COCCNCCC(=O)Nc1sc2c(c1-c1nc3cc(F)ccc3s1)CCN[C@H]2C,1000.0
CHEMBL4580939,COCCNCCC(=O)Nc1sc2c(c1-c1nc3cc(F)ccc3s1)C[C@H](C)NC2,300.0
CHEMBL4579907,CCN(C)CCC(=O)Nc1sc2c(c1-c1nc3ccccc3s1)CCN(C(C)C)C2,300.0
CHEMBL4583462,O=C(CCN[C@@H]1C[C@H]2CNC[C@H]2C1)Nc1sc2c(c1-c1nc3ccccc3s1)CCNC2,300.0
CHEMBL4513466,CC[C@@H](C)NCCC(=O)Nc1sc2c(c1-c1nc3cc(C(F)(F)F)ccc3s1)CCN(C(C)C)C2,300.0
CHEMBL4558417,COCCNCCC(=O)Nc1sc2c(c1-c1nc3cc(C(F)(F)F)ccc3s1)CCN(C(C)C)C2,300.0
CHEMBL4575222,CCC(C)NCCC(=O)Nc1sc2c(c1-c1nc3cc(C)c(C)cc3s1)CCNC2,300.0
CHEMBL4592337,CCCN(C)CCC(=O)Nc1sc2c(c1-c1nc3ccccc3s1)CCN(C(C)C)C2,10000.0
CHEMBL4526959,CC[C@H](C)NCCC(=O)Nc1sc2c(c1-c1nc3cc(C(F)(F)F)ccc3s1)CCN(C(C)C)C2,300.0
CHEMBL4562871,CC[C@H](C)NCCC(=O)Nc1sc2c(c1-c1nc3cc(-c4ccncc4)ccc3s1)CCNC2,300.0
CHEMBL4581090,CC(C)NCCC(=O)Nc1sc2c(c1-c1nc3cc(C4CC4)ccc3s1)CCNC2,300.0
CHEMBL4549257,CC(C)NCCC(=O)Nc1sc2c(c1-c1nc3cc(NS(C)(=O)=O)ccc3s1)CCNC2,300.0
CHEMBL4574377,COCCNCCC(=O)Nc1sc2c(c1-c1nc3c(NS(C)(=O)=O)cccc3s1)CCNC2,1000.0
CHEMBL4520957,C=Cc1cccc2sc(-c3c(NC(=O)CCNCCOC)sc4c3CCNC4)nc12.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,300.0
CHEMBL4592802,COCCNCCC(=O)Nc1sc2c(c1-c1nc3cc(C(F)(F)F)ccc3s1)C[C@@H](C)N[C@@H]2C,300.0
CHEMBL4566946,COCCNCCC(=O)Nc1sc2c(c1-c1nc3cc(C(F)(F)F)ccc3s1)C[C@@H](C)N[C@H]2C,300.0
CHEMBL4538769,COCCNCCC(=O)Nc1sc2c(c1-c1nc3cc(C(F)(F)F)ccc3s1)C[C@H](C)N[C@H]2C,10000.0
CHEMBL4513997,COCCNCCC(=O)Nc1sc2c(c1-c1nc3cc(C(F)(F)F)ccc3s1)C[C@H](C)N[C@@H]2C,10000.0
CHEMBL4533917,CC[C@H](C)NCCC(=O)Nc1sc2c(c1-c1nc3cc(-c4ccncc4)ccc3s1)CCN(CC)C2,300.0
CHEMBL4549979,CC[C@H](C)NCCC(=O)Nc1sc2c(c1-c1nc3cc(-c4ccncc4)ccc3s1)C[C@@H](C)NC2,300.0
CHEMBL4573407,CC[C@H](C)NCCC(=O)Nc1sc2c(c1-c1nc3cc(-c4ccncc4)ccc3s1)CCN[C@@H]2C,300.0
CHEMBL4563687,CC(C)(C)OC(=O)N1CCc2c(sc(NC(=O)CCNCCOCCOCCOCCOCCOCCOCCC(=O)O)c2-c2nc3ccccc3s2)C1,10000.0
CHEMBL4559672,COCCNCCC(=O)Nc1sc2c(c1-c1nc3c(-n4cnc(C)c4)cccc3s1)CCNC2.Cl.Cl.Cl,300.0
CHEMBL4548191,COCCNCCC(=O)Nc1sc2c(c1-c1nc3c(N4CCOCC4)cccc3s1)CCNC2.Cl,10000.0
CHEMBL4557392,COCCNCCC(=O)Nc1sc2c(c1-c1nc3cc(OC4CCOCC4)ccc3s1)CCNC2,300.0
CHEMBL4551851,CC[C@H](C)NCCC(=O)Nc1sc2c(c1-c1nc3cc(-c4ccncc4)ccc3s1)CCN(C1CCC1)C2,300.0
CHEMBL4566904,CC[C@H](C)NCCC(=O)Nc1sc2c(c1-c1nc3ccccc3s1)CCN(C1CC1)C2,10000.0
CHEMBL4582257,COCCNCCC(=O)Nc1sc2c(c1-c1nc3c(-n4ccnc4C)cccc3s1)CCNC2,300.0
CHEMBL4550985,COCCNCCC(=O)Nc1sc2c(c1-c1nc3c(CO)cccc3s1)CCNC2,300.0
CHEMBL4536261,CCc1cccc2sc(-c3c(NC(=O)CCNCCOC)sc4c3CCNC4)nc12,300.0
CHEMBL4567415,COCCNCCC(=O)Nc1sc2c(c1-c1nc3c(NC4COC4)cccc3s1)CCNC2,300.0
CHEMBL4580530,Cc1cc(-c2ccc3sc(-c4c(NC(=O)CCNC(C)C)sc5c4CCNC5)nc3c2)cc(C)n1,10000.0
CHEMBL4534981,CCN(CC)CCC(=O)Nc1sc2c(c1-c1nc3ccccc3s1)CCNC2,300.0
CHEMBL4573017,O=C(CCNC1C2CC1C2)Nc1sc2c(c1-c1nc3ccccc3s1)CCNC2,1000.0
CHEMBL4534652,O=C(CCNC1CC1)Nc1sc2c(c1-c1nc3ccccc3s1)CCNC2,300.0
CHEMBL4584675,O=C(CCN1CCOCC1)Nc1sc2c(c1-c1nc3ccccc3s1)CCNC2,1000.0
CHEMBL4554890,O=C(CCN[C@@H]1C[C@H]2CNC[C@H]2C1)Nc1sc2c(c1-c1nc3cc(-c4ccncc4)ccc3s1)CCNC2,300.0
CHEMBL4549524,CCC(C)NCCC(=O)[15NH]c1sc2c(c1-c1nc3ccccc3s1)CCNC2,300.0
CHEMBL4557739,CC(C)NCCC(=O)Nc1sc2c(c1-c1nc3cc(Sc4ccccc4)ccc3s1)CCNC2,10000.0
CHEMBL4545040,CC(C)NCCC(=O)Nc1sc2c(c1-c1nc3cc(S(=O)(=O)c4ccccc4)ccc3s1)CCNC2,300.0
CHEMBL4560685,COCCNCCC(=O)Nc1sc2c(c1-c1nc3c(C(F)(F)F)cccc3s1)CCNC2,300.0
CHEMBL4558358,COCCNCCC(=O)Nc1sc2c(c1-c1nc3c(Nc4ccccc4)cccc3s1)CCNC2,10000.0
CHEMBL4574094,COCCNCCC(=O)Nc1sc2c(c1-c1nc3c(OC)cccc3s1)CCNC2.Cl.Cl,1000.0
CHEMBL4532005,CC(C)NCCC(=O)Nc1sc2c(c1-c1nc3cc(SC4CCCC4)ccc3s1)CCNC2,10000.0
CHEMBL4581011,CC(C)NCCC(=O)Nc1sc2c(c1-c1nc3cc(S(=O)(=O)C4CCCC4)ccc3s1)CCNC2,300.0
CHEMBL4555338,CC(C)NCCC(=O)Nc1sc2c(c1-c1nc3cc(Sc4ccccn4)ccc3s1)CCNC2,1000.0
CHEMBL4545620,COCCNCCC(=O)Nc1sc2c(c1-c1nc3c(N4CC(O)C4)cccc3s1)CCNC2,300.0
CHEMBL4544515,CC[C@H](C)NCCC(=O)Nc1sc2c(c1-c1nc3cc(-c4ccncc4)ccc3s1)CCN(C1CC1)C2,300.0
CHEMBL4560534,CC[C@H](C)NCCC(=O)Nc1sc2c(c1-c1nc3ccccc3s1)CCN(C1CC(F)(F)C1)C2,1000.0
CHEMBL4534043,CC[C@H](C)NCCC(=O)Nc1sc2c(c1-c1nc3ccccc3s1)C[C@@H](C)N[C@H]2C,1000.0
CHEMBL4553036,CC[C@H](C)NCCC(=O)Nc1sc2c(c1-c1nc3ccccc3s1)C[C@H](C)N[C@H]2C,10000.0
CHEMBL4581138,CCOC(=O)CCOCCOCCOCCOCCOCCOCCNCCC(=O)Nc1sc2c(c1-c1nc3ccccc3s1)CCNC2,300.0
CHEMBL4531975,O=C(O)CCOCCOCCOCCOCCOCCOCCNCCC(=O)Nc1sc2c(c1-c1nc3ccccc3s1)CCNC2,300.0
CHEMBL4575529,CC[C@H](C)NCCC(=O)Nc1sc2c(c1-c1nc3ccccc3s1)C[C@H](C)N[C@@H]2C,300.0
CHEMBL4574327,COCCNCCC(=O)Nc1sc2c(c1-c1nc3c(N4CCCC4)cccc3s1)CCNC2,300.0
CHEMBL1617574,CC(=O)Nc1sc2c(c1-c1nc3ccccc3s1)CCN(C(C)C)C2,300.0
CHEMBL4587579,CCN1CCc2c(sc(NC(C)=O)c2-c2nc3ccccc3s2)C1,1000.0
CHEMBL1721230,CC(=O)Nc1sc2c(c1-c1nc3ccccc3s1)CCNC2,1000.0
CHEMBL4580557,CC(=O)Nc1sc2c(c1-c1nc3cc(F)ccc3s1)CCNC2,1000.0
CHEMBL4525932,CC(=O)Nc1sc2c(c1-c1nc3cc(C(F)(F)F)ccc3s1)CCNC2,1000.0
CHEMBL4576590,CC(=O)Nc1sc2c(c1-c1nc3ccccc3s1)C(C)CNC2,10000.0
CHEMBL4586648,CC(=O)Nc1sc2c(c1-c1nc3ccccc3s1)C[C@@H](C)N[C@H]2C,1000.0
CHEMBL4563757,CC(=O)Nc1sc2c(c1-c1nc3ccccc3s1)[C@H](C)CN(C(C)C)C2,1000.0
CHEMBL4543702,CC(=O)Nc1sc2c(c1-c1nc3ccccc3s1)[C@@H](C)CN(C(C)C)C2,1000.0
CHEMBL4551295,CC(=O)Nc1sc2c(c1-c1nc3ccccc3s1)CC(C)NC2,1000.0
CHEMBL4587039,CC(=O)Nc1sc2c(c1-c1nc3ccccc3s1)CCNC2C,1000.0
CHEMBL4526989,CCN1[C@H](C)Cc2c(sc(NC(C)=O)c2-c2nc3ccccc3s2)[C@@H]1C,1000.0
CHEMBL4515965,CC(=O)Nc1sc2c(c1-c1nc3ccccc3s1)C(C)CCNC2,10000.0
CHEMBL4519464,CC(=O)Nc1sc2c(c1-c1nc3ccccc3s1)C(C)CCN(C(C)C)C2,10000.0
CHEMBL4551074,CC(=O)Nc1sc2c(c1-c1nc3ccccc3s1)CCNC2C(F)(F)F,10000.0
CHEMBL4543516,CC(=O)Nc1sc2c(c1-c1nc3ccccc3s1)CC(C(F)(F)F)NC2,10000.0
CHEMBL4572412,CC(=O)Nc1sc2c(c1-c1nc3ccccc3s1)CCN(C(C)C)C2C,10000.0
CHEMBL4589026,CC(=O)Nc1sc2c(c1-c1nc3ccccc3s1)C(F)CNC2,10000.0
CHEMBL4537448,CC(=O)Nc1sc2c(c1-c1nc3ccccc3s1)C[C@H](C)N[C@@H]2C,1000.0
CHEMBL4530190,CC(=O)Nc1sc2c(c1-c1nc3ccccc3s1)C(F)CN(C(C)C)C2,1000.0
CHEMBL4542917,CC(=O)Nc1sc2c(c1-c1nc3ccccc3s1)CCC(N)C2,10000.0
CHEMBL4515733,CC(=O)Nc1sc2c(c1-c1nc3ccccc3s1)CCC(NC(C)=O)C2,10000.0
CHEMBL4517334,CC(=O)Nc1sc2c(c1-c1nc3ccccc3s1)CCC(N(C)C)C2,1000.0
CHEMBL4531338,CC(=O)Nc1sc2c(c1-c1nc3ccc(C)cc3s1)CCNC2,300.0
CHEMBL4529832,CC(=O)Nc1sc2c(c1-c1nc3c(C)cccc3s1)CCNC2,300.0
CHEMBL4521956,CC(=O)Nc1sc2c(c1-c1nc3ccccc3s1)CCC(NCc1ccncc1)C2,10000.0
CHEMBL4515028,CC(=O)Nc1sc2c(c1-c1nc3ccccc3s1)CCC(NC1CCNCC1)C2,10000.0
CHEMBL4569964,CC(=O)Nc1sc2c(c1-c1nc3ccccc3s1)CCC(NC1CCN(C(=O)OC(C)(C)C)CC1)C2,10000.0
CHEMBL4584153,COC(=O)c1ccc2sc(-c3c(NC(C)=O)sc4c3CCNC4)nc2c1,300.0
CHEMBL4526359,CC(=O)Nc1sc2c(c1-c1nc3cc(N(C)C)ccc3s1)CCNC2,1000.0
CHEMBL4519221,CC(=O)Nc1sc2c(c1-c1nc3ccccc3s1)CCC(NC1CCOCC1)C2,1000.0
CHEMBL4576438,CC(=O)N(C)c1sc2c(c1-c1nc3ccccc3s1)CCNC2,10000.0
CHEMBL4582419,CC(=O)Nc1sc2c(c1-c1nc3cc(-c4cnn(C)c4)ccc3s1)CCNC2,300.0
CHEMBL4545782,CC(=O)Nc1sc2c(c1-c1nc3ccc(-c4cnn(C)c4)cc3s1)CCNC2,300.0
CHEMBL4550792,CC(=O)Nc1sc2c(c1-c1nc3cc(-c4ccncc4)ccc3s1)CCNC2,300.0
CHEMBL4570302,CC(=O)Nc1sc2c(c1-c1nc3cc4c(cc3s1)OCO4)CCN(C(C)C)C2,300.0
CHEMBL4526030,CC(=O)Nc1sc2c(c1-c1nc3cc4c(cc3s1)OCO4)CCNC2,1000.0
CHEMBL4561150,CCN1[C@H](C)Cc2c(sc(NC(C)=O)c2-c2nc3cnccc3s2)[C@@H]1C,25000.0
CHEMBL4526760,CCN1[C@H](C)c2sc(NC(C)=O)c(-c3nc4cnccc4s3)c2C[C@@H]1C,500.0
CHEMBL4513290,COCCNCCC(=O)Nc1sc2c(c1-c1nc3cncnc3s1)CCNC2,25000.0
CHEMBL4577597,CCC(C)NCCC(=O)[15NH]c1sc2c(c1-c1nc3cnccc3s1)CCNC2,500.0
CHEMBL4573223,C[C@@H]1Cc2c(sc(NC(=O)CCN[C@@H]3C[C@H]4CNC[C@H]4C3)c2-c2nc3cnccc3s2)CN1,500.0
CHEMBL4583285,C[C@H]1NCCc2c1sc(NC(=O)CCN[C@@H]1C[C@H]3CNC[C@H]3C1)c2-c1nc2cnccc2s1,500.0
CHEMBL4587852,C[15NH]CCC(=O)Nc1sc2c(c1-c1nc3cnccc3s1)CCNC2,500.0
CHEMBL4528655,C[C@H]1Cc2c(sc(NC(=O)CCN[C@@H]3C[C@H]4CNC[C@H]4C3)c2-c2nc3cnccc3s2)CN1,5000.0
CHEMBL4582897,C[C@@H]1NCCc2c1sc(NC(=O)CCN[C@@H]1C[C@H]3CNC[C@H]3C1)c2-c1nc2cnccc2s1,500.0
CHEMBL4529942,COCCNCCC(=O)Nc1sc2c(c1-c1nc3c(C(F)F)nc(C)cc3s1)CCNC2,500.0
CHEMBL4559634,COCCNCCC(=O)Nc1sc2c(c1-c1nc3cnc(C)cc3s1)CCNC2,500.0
CHEMBL4514141,COCCNCCC(=O)Nc1sc2c(c1-c1nc3cnc(Cl)cc3s1)CCNC2,500.0
CHEMBL4557923,CC[C@H](C)NCCC(=O)Nc1sc2c(c1-c1nc3cnccc3s1)CCN[C@@H]2C,500.0
CHEMBL4580891,CC[C@H](C)NCCC(=O)Nc1sc2c(c1-c1nc3cnccc3s1)CN[C@H](C)C2,500.0
CHEMBL4564113,CC[C@H](C)NCCC(=O)Nc1sc2c(c1-c1nc3cnccc3s1)C[C@H](C)NC2,500.0
CHEMBL4534806,CC[C@H](C)NCCC(=O)Nc1sc2c(c1-c1nc3cnccc3s1)CCN(C(C)C)C2,500.0
CHEMBL4527559,CC[C@H](C)NCCC(=O)Nc1sc2c(c1-c1nc3cnccc3s1)CCN(CC)C2,500.0
CHEMBL4514205,CC(=O)Nc1sc2c(c1-c1nc3cnccc3s1)C[C@@H](C)N[C@H]2C,500.0
CHEMBL4549255,CC(=O)Nc1sc2c(c1-c1nc3cnccc3s1)C[C@H](C)N[C@@H]2C,500.0
CHEMBL4525538,CCN1[C@H](C)Cc2c(sc(NC(C)=O)c2-c2nc3c(C(F)F)nccc3s2)[C@H]1C,500.0
CHEMBL4542141,CC[C@H](C)NCCC(=O)Nc1sc2c(c1-c1nc3cnccc3s1)CCN[C@H]2C,500.0
CHEMBL4565459,CC[C@H](C)N(CCC(=O)Nc1sc2c(c1-c1nc3cnccc3s1)CCNC2)Cc1ccccc1.Cl,5000.0
CHEMBL4539270,CCN1CCc2c(sc(NC(C)=O)c2-c2nc3cnccc3s2)[C@@H]1C,500.0
CHEMBL4576429,CCN1Cc2sc(NC(C)=O)c(-c3nc4cnccc4s3)c2C[C@@H]1C,500.0
CHEMBL4565585,CCN1Cc2sc(NC(C)=O)c(-c3nc4cnccc4s3)c2C[C@H]1C,500.0
CHEMBL4525434,CCN1CCc2c(sc(NC(C)=O)c2-c2nc3cnccc3s2)[C@H]1C,5000.0
CHEMBL4561721,CC(=O)Nc1sc2c(c1-c1nc3c(C)nc(C)cc3s1)CCNC2.Cl,500.0
CHEMBL4531882,COCCNCCC(=O)Nc1sc2c(c1-c1nc3c(C)nc(C)cc3s1)CCNC2.Cl.Cl,500.0
CHEMBL4529899,CC[C@H](C)NCCC(=O)Nc1sc2c(c1-c1nc3c(C(F)F)nccc3s1)CCNC2,500.0
CHEMBL4581520,Cc1cc2sc(-c3c(NC(=O)CCNC(C)C)sc4c3CCNC4)nc2c(C)n1.Cl.Cl,500.0
CHEMBL4578139,CNCCC(=O)Nc1sc2c(c1-c1nc3cnccc3s1)CCNC2,500.0
CHEMBL4556366,O=C(CCNC1CNC1)Nc1sc2c(c1-c1nc3cnccc3s1)CCNC2,500.0
CHEMBL4538933,O=C(CCNC1CCC1)Nc1sc2c(c1-c1nc3cnccc3s1)CCNC2,500.0
CHEMBL4533975,O=C(CCNC1CC1)Nc1sc2c(c1-c1nc3cnccc3s1)CCNC2,500.0
CHEMBL4538412,CC(C)NCCC(=O)Nc1sc2c(c1-c1nc3cnccc3s1)CCNC2.Cl.Cl,500.0
CHEMBL4548431,CN(C)CCC(=O)Nc1sc2c(c1-c1nc3cnccc3s1)CCNC2,500.0
CHEMBL4571476,O=C(CCNCCc1cccnc1)Nc1sc2c(c1-c1nc3cnccc3s1)CCNC2,500.0
CHEMBL4541047,CC[C@@H](C)NCCC(=O)Nc1sc2c(c1-c1nc3cnccc3s1)CCNC2,500.0
CHEMBL4586854,COCCNCCC(=O)Nc1sc2c(c1-c1nc3cnccc3s1)CCNC2,500.0
CHEMBL4546263,O=C(CCNCc1ncc[nH]1)Nc1sc2c(c1-c1nc3cnccc3s1)CCNC2,500.0
CHEMBL4542300,CN(CCC(=O)Nc1sc2c(c1-c1nc3cnccc3s1)CCNC2)Cc1ccc2[nH]ccc2c1,500.0
CHEMBL4588803,O=C(CCN1CCC2COCC2C1)Nc1sc2c(c1-c1nc3cnccc3s1)CCNC2,500.0
CHEMBL4555898,O=C(CCNCc1cnc2ccccn12)Nc1sc2c(c1-c1nc3cnccc3s1)CCNC2,5000.0
CHEMBL4571854,O=C(CCN[C@H]1[C@@H]2CNC[C@@H]21)Nc1sc2c(c1-c1nc3cnccc3s1)CCNC2,500.0
CHEMBL4524553,O=C(CCNCC1(O)CC1)Nc1sc2c(c1-c1nc3cnccc3s1)CCNC2,500.0
CHEMBL4565380,O=C(CCNCc1noc2c1CNCC2)Nc1sc2c(c1-c1nc3cnccc3s1)CCNC2,500.0
CHEMBL4483528,O=C(CCN1CCC2OCCC2C1)Nc1sc2c(c1-c1nc3cnccc3s1)CCNC2,500.0
CHEMBL4552502,O=C(CCNC[C@H]1CC2(CCNCC2)CO1)Nc1sc2c(c1-c1nc3cnccc3s1)CCNC2,500.0
CHEMBL4559884,O=C(CCN1CCCC12CNC2)Nc1sc2c(c1-c1nc3cnccc3s1)CCNC2,500.0
CHEMBL4575124,CN(CCC(=O)Nc1sc2c(c1-c1nc3cnccc3s1)CCNC2)Cc1nc2ccccc2s1,5000.0
CHEMBL4531322,O=C(CCN[C@H]1CC[C@@H](O)C1)Nc1sc2c(c1-c1nc3cnccc3s1)CCNC2,500.0
CHEMBL4583063,Cn1cncc1CNCCC(=O)Nc1sc2c(c1-c1nc3cnccc3s1)CCNC2,500.0
CHEMBL4580160,NC(=O)C1(CNCCC(=O)Nc2sc3c(c2-c2nc4cnccc4s2)CCNC3)CCOCC1,500.0
CHEMBL4566984,CC(NCCC(=O)Nc1sc2c(c1-c1nc3cnccc3s1)CCNC2)c1ncc[nH]1,500.0
CHEMBL4575923,O=C(CCNCc1[nH]nc2c1CNC2)Nc1sc2c(c1-c1nc3cnccc3s1)CCNC2,500.0
CHEMBL4529911,Cc1cccc2c1CCN(CCC(=O)Nc1sc3c(c1-c1nc4cnccc4s1)CCNC3)C2,500.0
CHEMBL4551355,O=C(CCN1CCn2nccc2C1)Nc1sc2c(c1-c1nc3cnccc3s1)CCNC2,500.0
CHEMBL4545961,CC(NCCC(=O)Nc1sc2c(c1-c1nc3cnccc3s1)CCNC2)c1nc2ccccc2[nH]1,5000.0
CHEMBL4592135,CC1(C#N)CN(CCC(=O)Nc2sc3c(c2-c2nc4cnccc4s2)CCNC3)C1,500.0
CHEMBL4547640,NC1CC(NCCC(=O)Nc2sc3c(c2-c2nc4cnccc4s2)CCNC3)C1,500.0
CHEMBL4562205,O=C(CCN1CC(F)(F)C1)Nc1sc2c(c1-c1nc3cnccc3s1)CCNC2,500.0
CHEMBL4574289,O=C(CCNCCN1CCNCC1)Nc1sc2c(c1-c1nc3cnccc3s1)CCNC2,500.0
CHEMBL4540483,C[C@@H](NCCC(=O)Nc1sc2c(c1-c1nc3cnccc3s1)CCNC2)c1cnc2ccccn12,500.0
CHEMBL4515282,Cc1cc(CNCCC(=O)Nc2sc3c(c2-c2nc4cnccc4s2)CCNC3)no1,500.0
CHEMBL4549603,CN(CCCn1ccnc1)CCC(=O)Nc1sc2c(c1-c1nc3cnccc3s1)CCNC2,500.0
CHEMBL4563231,O=C(CCNCC1CCOCC1)Nc1sc2c(c1-c1nc3cnccc3s1)CCNC2,500.0
CHEMBL4534296,O=C(CCNCC1CCNC1)Nc1sc2c(c1-c1nc3cnccc3s1)CCNC2,500.0
CHEMBL4569095,N[C@@H]1[C@H]2CN(CCC(=O)Nc3sc4c(c3-c3nc5cnccc5s3)CCNC4)C[C@@H]12,500.0
CHEMBL4561266,Cc1ncc(CNCCC(=O)Nc2sc3c(c2-c2nc4cnccc4s2)CCNC3)s1,500.0
CHEMBL4555022,Cc1ccc(CNCCC(=O)Nc2sc3c(c2-c2nc4cnccc4s2)CCNC3)s1,500.0
CHEMBL4531480,O=C(CC[N+]12CCN(CC1)CC2)Nc1sc2c(c1-c1nc3cnccc3s1)CCNC2,500.0
CHEMBL4527735,O=C(CCN1CCCCC12CNC2)Nc1sc2c(c1-c1nc3cnccc3s1)CCNC2,500.0
CHEMBL4536903,Cc1nc(CN(C)CCC(=O)Nc2sc3c(c2-c2nc4cnccc4s2)CCNC3)no1,500.0
CHEMBL4516617,O=C(CCNCc1ncon1)Nc1sc2c(c1-c1nc3cnccc3s1)CCNC2,500.0
CHEMBL4549708,Cc1nc(CNCCC(=O)Nc2sc3c(c2-c2nc4cnccc4s2)CCNC3)no1,500.0
CHEMBL4570186,CC(C)c1nc(CNCCC(=O)Nc2sc3c(c2-c2nc4cnccc4s2)CCNC3)no1,500.0
CHEMBL4549925,O=C(CCN1CCc2[nH]ncc2C1)Nc1sc2c(c1-c1nc3cnccc3s1)CCNC2,500.0
CHEMBL4572237,O=C(CCN[C@H]1CC[C@]2(CCC(=O)N2)CC1)Nc1sc2c(c1-c1nc3cnccc3s1)CCNC2,500.0
